Time,7TBSP,7TBCV,7TA,7TBPV,7P,7S
2/7/2021 01:12:02.839,60,5.46,58.3,60.12,0.45,60.05
2/7/2021 01:16:29.837,60,3.5,58.3,60.12,0.45,60.05
2/7/2021 01:17:23.111,60,3.5,59.39,60.12,0.45,60.05
2/7/2021 01:17:42.113,60,5.45,59.39,60.12,0.45,60.05
2/7/2021 01:22:21.159,60,3.73,59.39,60.12,0.45,60.05
2/7/2021 01:23:22.372,60,5.53,59.39,60.12,0.45,60.05
2/7/2021 01:31:09.124,60,4.21,59.39,60.12,0.45,60.05
2/7/2021 01:31:52.290,60,5.37,59.39,60.12,0.45,60.05
2/7/2021 02:16:41.334,60,5.37,60.41,60.12,0.45,60.05
2/7/2021 02:59:31.372,60,4.34,60.41,60.12,0.45,60.05
2/7/2021 03:21:52.083,60,3.31,60.41,60.12,0.45,60.05
2/7/2021 03:22:19.680,61.5,6.75,60.41,60.12,0.45,60.05
2/7/2021 03:25:08.919,61.5,3.83,60.41,61.85,0.45,60.05
2/7/2021 03:26:54.371,61.5,7.56,60.41,60.26,0.45,60.05
2/7/2021 03:27:58.635,61.5,3.38,60.41,62.25,0.45,60.05
2/7/2021 03:29:33.592,61.5,7.22,60.41,60.53,0.45,60.05
2/7/2021 03:30:49.342,61.5,6.16,60.41,60.53,0.45,60.05
2/7/2021 03:31:11.432,61.5,3.68,60.41,62.25,0.45,60.05
2/7/2021 03:32:51.849,61.5,3.68,60.41,60.78,0.45,60.05
2/7/2021 03:32:59.883,61.5,6.96,60.41,60.78,0.45,60.05
2/7/2021 03:34:12.177,61.5,6.96,60.41,62.51,0.45,60.05
2/7/2021 03:34:13.176,61.5,3.24,60.41,62.51,0.45,60.05
2/7/2021 03:36:04.637,61.5,6.65,60.41,60.96,0.45,60.05
2/7/2021 03:37:49.094,61.5,4.78,60.41,60.96,0.45,60.05
2/7/2021 03:39:13.413,61.5,6.59,60.41,60.96,0.45,60.05
2/7/2021 03:39:44.597,61.5,3.72,60.41,62.35,0.45,60.05
2/7/2021 03:41:30.098,61.5,3.72,60.41,61.15,0.45,60.05
2/7/2021 03:42:08.168,61.5,6.03,60.41,61.15,0.45,60.05
2/7/2021 03:43:02.400,61.5,4.34,60.41,61.15,0.45,60.05
2/7/2021 03:44:36.802,61.5,6.09,60.41,61.15,0.45,60.05
2/7/2021 03:45:43.102,61.5,6.09,60.41,62.33,0.45,60.05
2/7/2021 03:45:44.101,61.5,3.73,60.41,62.33,0.45,60.05
2/7/2021 03:47:28.603,61.5,3.73,60.41,61.15,0.45,60.05
2/7/2021 03:47:29.603,61.5,6.27,60.41,61.15,0.45,60.05
2/7/2021 03:49:12.949,61.5,4.41,60.41,61.15,0.45,60.05
2/7/2021 03:50:23.239,61.5,6.17,60.41,61.15,0.45,60.05
2/7/2021 03:51:56.628,61.5,3.68,60.41,62.35,0.45,60.05
2/7/2021 03:53:28.108,61.5,5.99,60.41,61.27,0.45,60.05
2/7/2021 03:55:19.610,61.5,4.53,60.41,61.27,0.45,60.05
2/7/2021 03:56:17.726,61.5,6.04,60.41,61.27,0.45,60.05
2/7/2021 03:57:47.113,61.5,6.04,60.41,62.55,0.45,60.05
2/7/2021 03:59:01.112,61.5,0,60.41,62.55,0.45,60.05
2/7/2021 03:59:05.111,60,0,60.41,62.55,0.45,60.05
2/7/2021 03:59:07.416,60,0,60.41,61.27,0.45,60.05
2/7/2021 04:20:42.631,60,3.37,60.41,61.27,0.45,60.05
2/7/2021 04:20:48.633,60,0,60.41,61.27,0.45,60.05
2/7/2021 04:21:47.134,60,1.27,60.41,61.27,0.45,60.05
2/7/2021 04:33:01.645,60,2.37,60.41,61.27,0.45,60.05
2/7/2021 04:47:07.854,60,3.61,60.41,61.27,0.45,60.05
2/7/2021 04:58:30.497,60,4.72,60.41,61.27,0.45,60.05
2/7/2021 05:09:12.943,60,8.08,60.41,61.27,0.45,60.05
2/7/2021 05:12:38.731,60,8.08,60.41,59.79,0.45,60.05
2/7/2021 05:17:23.824,60,6.59,60.41,59.79,0.45,60.05
2/7/2021 05:18:25.185,60,7.63,60.41,59.79,0.45,60.05
2/7/2021 05:20:13.489,60,6.53,60.41,59.79,0.45,60.05
2/7/2021 05:22:45.189,60,7.59,60.41,59.79,0.45,60.05
2/7/2021 05:23:17.224,60,6.42,60.41,59.79,0.45,60.05
2/7/2021 05:24:05.410,60,7.47,60.41,59.79,0.45,60.05
2/7/2021 05:24:59.692,60,6.46,60.41,59.79,0.45,60.05
2/7/2021 05:27:58.332,60,7.48,60.41,59.79,0.45,60.05
2/7/2021 05:42:48.708,60,7.48,60.41,58.78,0.45,60.05
2/7/2021 05:54:55.216,50,7.48,60.41,58.78,0.45,60.05
2/7/2021 05:55:10.553,50,26.99,60.41,58.78,0.45,60.05
2/7/2021 05:56:12.796,50,23.36,60.41,58.78,0.45,60.05
2/7/2021 05:57:37.221,50,23.36,60.41,56.2,0.45,60.05
2/7/2021 05:58:04.230,50,24.49,60.41,56.2,0.45,60.05
2/7/2021 06:00:52.872,50,24.49,60.41,54.21,0.45,60.05
2/7/2021 06:03:38.517,50,23.22,60.41,52.91,0.45,60.05
2/7/2021 06:03:53.306,45,23.22,60.41,52.91,0.45,60.05
2/7/2021 06:04:02.726,45,34.46,60.41,52.91,0.45,60.05
2/7/2021 06:06:07.229,45,34.46,60.41,50.45,0.45,60.05
2/7/2021 06:06:31.229,45,34.46,59.3,50.45,0.45,60.05
2/7/2021 06:06:34.229,45,31.97,59.3,50.45,0.45,60.05
2/7/2021 06:08:59.772,45,30.91,59.3,50.45,0.45,60.05
2/7/2021 06:09:21.847,45,30.91,59.3,48.58,0.45,60.05
2/7/2021 06:11:43.384,45,30.91,59.3,47.45,0.45,60.05
2/7/2021 06:12:00.449,45,30.91,58.14,47.45,0.45,60.05
2/7/2021 06:13:29.234,46.73,30.91,58.14,47.45,0.45,60.05
2/7/2021 06:13:30.733,46.73,0,58.14,47.45,0.45,60.05
2/7/2021 06:14:01.242,55,0,58.14,47.45,0.45,60.05
2/7/2021 06:15:04.237,55,10.12,58.14,50.99,0.45,60.05
2/7/2021 06:17:29.238,55,5.79,58.14,53.63,0.45,60.05
2/7/2021 06:17:39.738,55,5.79,56.8,53.63,0.45,60.05
2/7/2021 06:17:53.791,55,7.73,56.8,53.63,0.45,60.05
2/7/2021 06:20:36.423,55,3.68,56.8,55.07,0.45,60.05
2/7/2021 06:22:13.806,55,3.68,56.8,53.6,0.45,60.05
2/7/2021 06:22:33.878,55,7.26,56.8,53.6,0.45,60.05
2/7/2021 06:23:33.244,55,5.6,56.8,53.6,0.45,60.05
2/7/2021 06:23:47.245,55,5.6,56.8,54.84,0.45,60.05
2/7/2021 06:25:18.517,55,6.71,56.8,54.84,0.45,60.05
2/7/2021 06:26:23.783,55,4.29,56.8,54.84,0.45,60.05
2/7/2021 06:27:57.248,55,6.08,56.8,54.84,0.45,60.05
2/7/2021 06:30:51.819,55,6.08,56.8,54.84,0.45,60.05
2/7/2021 06:30:54.837,55,6.08,56.8,54.84,0.45,39.98
2/7/2021 06:40:17.259,55,4.92,56.8,54.84,0.45,39.98
2/7/2021 06:43:10.767,55,7.7,56.8,54.84,0.45,39.98
2/7/2021 06:43:15.790,55,0,56.8,54.84,0.45,39.98
2/7/2021 06:51:08.861,55,1.24,56.8,54.84,0.45,39.98
2/7/2021 07:03:08.280,55,2.52,56.8,54.84,0.45,39.98
2/7/2021 07:10:26.009,55,3.59,56.8,54.84,0.45,39.98
2/7/2021 07:20:08.309,55,5.04,56.8,54.84,0.45,39.98
2/7/2021 07:28:39.403,55,6.27,56.8,54.84,0.45,39.98
2/7/2021 07:36:35.403,55,6.27,56.8,55.86,0.45,39.98
2/7/2021 07:36:38.423,55,7.88,56.8,55.86,0.45,39.98
2/7/2021 07:48:18.236,55,9.72,56.8,55.86,0.45,39.98
2/7/2021 07:50:46.844,55,7.93,56.8,54.24,0.45,39.98
2/7/2021 07:57:16.453,55,6.92,56.8,54.24,0.45,39.98
2/7/2021 07:58:10.728,55,8,56.8,54.24,0.45,39.98
2/7/2021 08:00:14.229,55,8,56.8,54.24,0.45,39.98
2/7/2021 08:00:33.273,55,8,56.8,54.24,0.45,60.05
2/7/2021 08:01:01.236,49,8,56.8,54.24,0.45,60.05
2/7/2021 08:01:14.449,49,18.33,56.8,54.24,0.45,60.05
2/7/2021 08:02:12.731,49,18.33,56.8,52.83,0.45,60.05
2/7/2021 08:02:30.764,49,18.33,55.79,52.83,0.45,60.05
2/7/2021 08:08:03.237,49,18.33,55.79,51.25,0.45,60.05
2/7/2021 08:13:41.592,49,17,55.79,50.04,0.45,60.05
2/7/2021 08:16:38.320,49,17,54.77,50.04,0.45,60.05
2/7/2021 08:19:01.898,49,15.95,54.77,50.04,0.45,60.05
2/7/2021 08:22:26.749,49,15.95,54.77,48.82,0.45,60.05
2/7/2021 08:24:58.342,49,14.66,54.77,48.82,0.45,60.05
2/7/2021 08:27:46.006,49,14.66,53.53,48.82,0.45,60.05
2/7/2021 08:30:55.796,49,13.24,53.53,48.82,0.45,60.05
2/7/2021 08:36:39.261,49,11.63,53.53,48.82,0.45,60.05
2/7/2021 08:39:25.827,49,11.63,52.34,48.82,0.45,60.05
2/7/2021 08:41:47.397,49,10.05,52.34,48.82,0.45,60.05
2/7/2021 08:44:14.988,49,10.05,52.34,47.68,0.45,60.05
2/7/2021 08:45:06.269,49,6.54,52.34,47.68,0.45,60.05
2/7/2021 08:53:11.278,49,6.54,52.34,48.84,0.45,60.05
2/7/2021 08:53:38.285,49,6.54,51.21,48.84,0.45,60.05
2/7/2021 08:59:15.782,49,5.51,51.21,48.84,0.45,60.05
2/7/2021 09:10:24.320,49,5.51,51.21,49.89,0.45,60.05
2/7/2021 09:21:00.839,49,6.52,51.21,49.89,0.45,60.05
2/7/2021 10:00:58.838,39.5,6.52,51.21,49.89,0.45,60.05
2/7/2021 10:01:12.068,39.5,29.66,51.21,49.89,0.45,60.05
2/7/2021 10:01:37.163,39.5,27.66,51.21,48.74,0.45,60.05
2/7/2021 10:02:00.340,39.5,26.46,51.21,48.74,0.45,60.05
2/7/2021 10:03:58.841,39.5,28.54,51.21,48.74,0.45,60.05
2/7/2021 10:04:25.842,39.5,28.54,51.21,46.74,0.45,60.05
2/7/2021 10:06:52.363,39.5,28.54,51.21,45.28,0.45,60.05
2/7/2021 10:09:51.037,39.5,28.54,51.21,43.84,0.45,60.05
2/7/2021 10:12:28.634,39.5,28.54,50.04,43.84,0.45,60.05
2/7/2021 10:12:37.667,39.5,28.54,50.04,42.69,0.45,60.05
2/7/2021 10:18:12.947,39.5,28.54,50.04,41.11,0.45,60.05
2/7/2021 10:20:56.571,39.5,27.17,50.04,41.11,0.45,60.05
2/7/2021 10:21:24.674,39.5,27.17,48.61,41.11,0.45,60.05
2/7/2021 10:24:15.360,39.5,27.17,48.61,39.8,0.45,60.05
2/7/2021 10:26:39.873,39.5,25.67,48.61,39.8,0.45,60.05
2/7/2021 10:27:06.978,39.5,25.67,47.59,39.8,0.45,60.05
2/7/2021 10:29:56.617,39.5,24.6,47.59,39.8,0.45,60.05
2/7/2021 10:32:34.211,39.5,24.6,47.59,38.78,0.45,60.05
2/7/2021 10:35:26.885,39.5,22.98,47.59,38.78,0.45,60.05
2/7/2021 10:35:28.894,39.5,22.98,46.21,38.78,0.45,60.05
2/7/2021 10:37:21.372,38.49,22.98,46.21,38.78,0.45,60.05
2/7/2021 10:38:19.546,38.49,19.84,46.21,38.78,0.45,60.05
2/7/2021 10:43:45.878,38.49,18.34,46.21,38.78,0.45,60.05
2/7/2021 10:44:01.879,38.49,18.34,45.04,38.78,0.45,60.05
2/7/2021 10:49:45.054,38.49,16.79,45.04,38.78,0.45,60.05
2/7/2021 10:55:05.243,38.49,15.12,45.04,38.78,0.45,60.05
2/7/2021 10:55:19.389,38.49,15.12,43.94,38.78,0.45,60.05
2/7/2021 11:01:02.568,38.49,13.8,43.94,38.78,0.45,60.05
2/7/2021 11:06:42.900,38.49,12.26,43.94,38.78,0.45,60.05
2/7/2021 11:12:23.123,38.49,11.25,43.94,38.78,0.45,60.05
2/7/2021 11:20:53.965,38.49,9.81,43.94,38.78,0.45,60.05
2/7/2021 11:21:46.156,38.49,11.13,43.94,38.78,0.45,60.05
2/7/2021 11:23:38.575,38.49,11.13,42.93,38.78,0.45,60.05
2/7/2021 11:35:04.054,38.49,9.97,42.93,38.78,0.45,60.05
2/7/2021 11:43:12.932,38.49,9.97,41.9,38.78,0.45,60.05
2/7/2021 11:45:52.510,38.49,8.66,41.9,38.78,0.45,60.05
2/7/2021 11:54:20.877,38.49,7.13,41.9,38.78,0.45,60.05
2/7/2021 11:59:43.919,38.49,5.9,41.9,38.78,0.45,60.05
2/7/2021 12:00:01.369,38.49,8.35,41.9,38.78,0.45,60.05
2/7/2021 12:01:01.369,30,8.35,41.9,38.78,0.45,60.05
2/7/2021 12:03:16.372,30,8.35,41.9,36.95,0.45,60.05
2/7/2021 12:03:22.395,30,26.87,41.9,36.95,0.45,60.05
2/7/2021 12:06:03.999,30,26.87,40.86,36.95,0.45,60.05
2/7/2021 12:06:13.037,30,28.87,40.86,36.95,0.45,60.05
2/7/2021 12:08:41.595,30,30.25,40.86,36.95,0.45,60.05
2/7/2021 12:08:53.643,30,30.25,40.86,35.13,0.45,60.05
2/7/2021 12:11:51.376,30,31.35,40.86,35.13,0.45,60.05
2/7/2021 12:14:30.935,30,31.35,40.86,33.52,0.45,60.05
2/7/2021 12:17:06.516,30,32.78,40.86,33.52,0.45,60.05
2/7/2021 12:17:30.606,30,32.78,39.83,33.52,0.45,60.05
2/7/2021 12:20:09.199,30,32.78,39.83,32.25,0.45,60.05
2/7/2021 12:25:44.887,31.25,32.78,39.83,32.25,0.45,60.05
2/7/2021 12:25:46.887,31.25,0,39.83,32.25,0.45,60.05
2/7/2021 12:25:51.898,17,35,39.83,32.25,0.45,60.05
2/7/2021 12:25:56.420,17,35,39.83,31.21,0.45,60.05
2/7/2021 12:25:57.426,17,35,38.79,31.21,0.45,60.05
2/7/2021 12:26:03.560,17,31.26,38.79,31.21,0.45,60.05
2/7/2021 12:26:57.890,17,27.48,38.79,31.21,0.45,60.05
2/7/2021 12:28:25.121,17,27.48,38.79,27.54,0.45,60.05
2/7/2021 12:28:53.233,17,29.07,38.79,27.54,0.45,60.05
2/7/2021 12:31:40.898,17,29.07,38.79,24.39,0.45,60.05
2/7/2021 12:34:17.515,17,27.9,38.79,24.39,0.45,60.05
2/7/2021 12:34:18.496,17,27.9,38.79,22.41,0.45,60.05
2/7/2021 12:34:28.554,17,27.9,37.24,22.41,0.45,60.05
2/7/2021 12:37:19.225,17,27.9,37.24,20.65,0.45,60.05
2/7/2021 12:37:52.400,17,26.82,37.24,20.65,0.45,60.05
2/7/2021 12:39:33.901,15,30.27,37.24,20.65,0.45,60.05
2/7/2021 12:39:54.902,15,30.27,37.24,19.04,0.45,60.05
2/7/2021 12:40:11.905,15,30.27,35.67,19.04,0.45,60.05
2/7/2021 12:42:43.514,15,26.6,35.67,17.75,0.45,60.05
2/7/2021 12:45:43.906,15,25.34,35.67,17.75,0.45,60.05
2/7/2021 12:45:47.232,15,25.34,33.94,17.75,0.45,60.05
2/7/2021 12:48:29.909,15,24.18,33.94,16.11,0.45,60.05
2/7/2021 12:51:18.571,15,23,33.94,16.11,0.45,60.05
2/7/2021 12:51:30.955,15,23,32.12,16.11,0.45,60.05
2/7/2021 12:54:08.225,15,21.95,32.12,16.11,0.45,60.05
2/7/2021 12:57:09.917,15,20.91,32.12,15.02,0.45,60.05
2/7/2021 12:57:11.920,15,20.91,30.39,15.02,0.45,60.05
2/7/2021 12:59:08.419,17,20.91,30.39,15.02,0.45,60.05
2/7/2021 12:59:17.420,17,18,30.39,15.02,0.45,60.05
2/7/2021 13:02:47.190,17,18,28.81,15.02,0.45,60.05
2/7/2021 13:05:22.423,15.33,18,28.81,15.02,0.45,60.05
2/7/2021 13:05:27.423,17,18,28.81,15.02,0.45,60.05
2/7/2021 13:05:31.424,17,12.76,28.81,15.02,0.45,60.05
2/7/2021 13:08:27.457,17,12.76,27.39,15.02,0.45,60.05
2/7/2021 13:10:31.931,17,12.76,27.39,16.19,0.45,60.05
2/7/2021 13:14:06.710,17,12.76,26.22,16.19,0.45,60.05
2/7/2021 13:19:49.018,17,12.76,25.22,16.19,0.45,60.05
2/7/2021 13:28:18.946,17,12.76,23.96,16.19,0.45,60.05
2/7/2021 13:36:29.450,19.5,12.76,23.96,16.19,0.45,60.05
2/7/2021 13:36:40.771,19.5,7.25,23.96,16.19,0.45,60.05
2/7/2021 13:36:48.801,19.5,7.25,22.94,16.19,0.45,60.05
2/7/2021 13:39:15.455,19.5,7.25,22.94,17.2,0.45,60.05
2/7/2021 13:39:39.456,19.5,6.07,22.94,17.2,0.45,60.05
2/7/2021 13:48:01.464,19.5,6.07,21.93,18.53,0.45,60.05
2/7/2021 14:05:10.479,19.5,6.07,21.93,19.57,0.45,60.05
2/7/2021 14:24:36.996,19.5,6.07,20.92,19.57,0.45,60.05
2/7/2021 17:47:29.732,19.5,7.08,20.92,19.57,0.45,60.05
2/7/2021 17:49:30.168,19.5,6.04,20.92,19.57,0.45,60.05
2/7/2021 17:50:12.359,19.5,7.04,20.92,19.57,0.45,60.05
2/8/2021 03:33:18.970,19.5,7.04,20.92,19.57,0.45,60.05
2/8/2021 03:33:54.972,19.5,7.04,20.92,19.57,0.45,39.99
2/8/2021 03:37:56.975,19.5,7.04,20.92,19.57,1.45,39.99
2/8/2021 03:39:54.265,19.5,7.04,20.92,19.57,1.45,0
2/8/2021 03:44:50.483,19.5,7.04,20.92,19.57,1.45,0
2/8/2021 03:46:17.689,19.5,7.04,18.8,19.57,1.45,0
2/8/2021 04:02:42.499,19.5,7.04,18.8,19.57,1.45,8
2/8/2021 04:02:45.499,19.5,7.04,18.8,19.57,-0.04,8
2/8/2021 04:03:16.561,19.5,6.03,18.8,19.57,-0.04,8
2/8/2021 04:03:25.592,19.5,6.03,17.2,19.57,-0.04,8
2/8/2021 04:03:26.601,19.5,6.03,17.2,19.57,-0.04,59.89
2/8/2021 04:07:24.542,19.5,6.03,16,19.57,-0.04,59.89
2/8/2021 04:09:00.004,19.5,4.72,16,19.57,-0.04,59.89
2/8/2021 04:09:07.005,19.5,4.72,11.69,19.57,-0.04,59.89
2/8/2021 04:10:47.328,19.5,4.72,10.51,19.57,-0.04,59.89
2/8/2021 04:11:51.590,19.5,3.47,10.51,19.57,-0.04,59.89
2/8/2021 04:12:44.005,19.5,8.32,10.51,19.57,-0.04,59.89
2/8/2021 04:14:46.287,19.5,3.13,10.51,19.57,-0.04,59.89
2/8/2021 04:17:30.012,19.5,3.13,12.17,19.57,-0.04,59.89
2/8/2021 04:20:18.597,19.5,4.8,12.17,19.57,-0.04,59.89
2/8/2021 04:23:14.283,19.5,5.84,13.62,19.57,-0.04,59.89
2/8/2021 04:28:49.588,19.5,5.84,14.77,19.57,-0.04,59.89
2/8/2021 04:28:54.607,19.5,7.41,14.77,19.57,-0.04,59.89
2/8/2021 04:34:01.845,19.5,8.98,14.77,19.57,-0.04,59.89
2/8/2021 04:34:36.028,19.5,6.24,14.77,19.57,-0.04,59.89
2/8/2021 04:36:28.530,19.5,8.89,14.77,19.57,-0.04,59.89
2/8/2021 04:37:14.602,19.5,8.89,16.04,19.57,-0.04,59.89
2/8/2021 04:38:00.792,19.5,7.1,16.04,19.57,-0.04,59.89
2/8/2021 04:39:29.135,19.5,8.88,16.04,19.57,-0.04,59.89
2/8/2021 04:40:15.323,19.5,6.81,16.04,19.57,-0.04,59.89
2/8/2021 04:42:25.855,19.5,8.56,16.04,19.57,-0.04,59.89
2/8/2021 04:45:44.629,19.5,8.56,17.08,19.57,-0.04,59.89
2/8/2021 04:46:36.833,19.5,7.41,17.08,19.57,-0.04,59.89
2/8/2021 04:56:50.597,19.5,7.41,18.17,19.57,-0.04,59.89
2/8/2021 05:09:57.628,19.5,10.22,18.17,19.57,-0.04,59.89
2/8/2021 05:11:21.563,19.5,10.22,19.19,19.57,-0.04,59.89
2/8/2021 05:11:24.563,19.5,1.16,19.19,19.57,-0.04,59.89
2/8/2021 05:13:34.065,19.5,1.16,19.19,20.6,-0.04,59.89
2/8/2021 05:16:48.745,19.5,2.33,19.19,20.6,-0.04,59.89
2/8/2021 05:22:40.072,19.5,3.64,19.19,20.6,-0.04,59.89
2/8/2021 05:28:23.300,19.5,5.51,19.19,20.6,-0.04,59.89
2/8/2021 05:31:00.866,19.5,5.51,20.24,20.6,-0.04,59.89
2/8/2021 05:33:52.584,19.5,7.29,20.24,20.6,-0.04,59.89
2/8/2021 05:36:45.113,19.5,8.38,20.24,20.6,-0.04,59.89
2/8/2021 05:41:44.197,19.5,9.53,20.24,20.6,-0.04,59.89
2/8/2021 05:47:30.595,19.5,8.48,20.24,20.6,-0.04,59.89
2/8/2021 08:04:09.264,19.5,8.48,20.24,20.6,-0.04,0
2/8/2021 08:04:10.277,19.5,8.48,20.24,20.6,1.46,0
2/8/2021 08:14:48.649,19.5,8.48,19.11,20.6,1.46,0
2/8/2021 08:34:50.167,19.5,0,19.11,20.6,1.46,0
2/8/2021 08:35:01.171,19.5,30,19.11,20.6,1.46,0
2/8/2021 08:35:10.168,19.5,30,19.11,20.6,1.46,0
2/8/2021 08:35:43.175,19.5,30,19.11,19.56,1.46,0
2/8/2021 08:51:46.683,20.54,30,19.11,19.56,1.46,0
2/8/2021 08:54:40.211,20.54,30,19.11,20.64,1.46,0
2/8/2021 09:00:28.389,20.54,30,20.12,20.64,1.46,0
2/8/2021 09:50:42.736,21.55,30,20.12,20.64,1.46,0
2/8/2021 10:05:17.757,21.55,30,21.14,20.64,1.46,0
2/8/2021 12:42:01.810,21.55,0,21.14,20.64,1.46,0
2/8/2021 12:42:56.814,55,35,21.14,20.64,1.46,0
2/8/2021 12:43:38.812,0,35,21.14,20.64,1.46,0
2/8/2021 12:43:39.812,0,35,21.14,21.8,1.46,0
2/8/2021 12:44:31.812,55,35,21.14,21.8,1.46,0
2/8/2021 12:44:49.836,21.72,35,21.14,21.8,1.46,0
2/8/2021 12:44:51.846,21.72,0,21.14,21.8,1.46,0
2/8/2021 12:44:56.871,55,35,21.14,21.8,1.46,0
2/8/2021 12:45:09.813,55,35,21.14,23.97,1.46,0
2/8/2021 12:46:59.817,-5,35,21.14,23.97,1.46,0
2/8/2021 12:47:04.818,-5,0,21.14,23.97,1.46,0
2/8/2021 12:47:20.817,22.06,0,21.14,22.06,1.46,0
2/8/2021 12:49:03.866,0,35,21.14,22.06,1.46,0
2/8/2021 12:49:34.819,55,35,21.14,22.06,1.46,0
2/8/2021 12:50:11.388,22.39,35,21.14,22.06,1.46,0
2/8/2021 13:21:18.488,21.37,35,21.14,22.06,1.46,0
2/8/2021 13:45:30.206,21.37,35,21.14,21.04,1.46,0
2/8/2021 17:06:54.556,20.37,35,21.14,21.04,1.46,0
2/8/2021 19:50:32.614,20.37,30,21.14,21.04,1.46,0
2/8/2021 20:13:06.710,21.41,30,21.14,21.04,1.46,0
2/8/2021 20:59:36.866,21.41,30,21.14,22.05,1.46,0
2/8/2021 22:06:54.439,21.41,30,22.14,22.05,1.46,0
2/8/2021 23:58:13.408,22.48,30,22.14,22.05,1.46,0
2/9/2021 04:30:24.924,22.48,30,22.14,22.05,0.33,0
2/9/2021 04:35:52.063,22.48,30,20.66,22.05,0.33,0
2/9/2021 05:35:22.645,22.48,30,19.62,22.05,0.33,0
2/9/2021 05:35:33.688,22.48,30,19.62,22.05,-0.75,0
2/9/2021 06:17:49.456,22.48,30,21.35,22.05,-0.75,0
2/9/2021 06:21:03.103,22.48,30,21.35,22.05,-0.75,0
2/9/2021 06:21:04.102,22.48,30,21.35,22.05,-0.75,7.25
2/9/2021 06:22:08.460,22.48,30,21.35,22.05,-0.75,60.07
2/9/2021 06:23:38.690,22.48,30,22.77,22.05,-0.75,60.07
2/9/2021 06:29:17.996,22.48,30,23.81,22.05,-0.75,60.07
2/9/2021 06:30:26.966,22.48,50,23.81,22.05,-0.75,60.07
2/9/2021 06:34:34.206,21.44,50,23.81,22.05,-0.75,60.07
2/9/2021 06:43:28.192,21.44,50,23.81,22.05,0.37,60.07
2/9/2021 06:48:45.317,21.44,50,23.81,20.92,0.37,60.07
2/9/2021 07:11:43.298,21.44,50,22.8,20.92,0.37,60.07
2/9/2021 07:19:44.145,20.41,50,22.8,20.92,0.37,60.07
2/9/2021 07:42:36.537,20.41,50,21.77,20.92,0.37,60.07
2/9/2021 12:23:08.376,21.44,50,21.77,20.92,0.37,60.07
2/9/2021 13:05:45.310,21.44,50,20.09,20.92,0.37,60.07
2/9/2021 13:13:03.261,21.44,50,18.4,20.92,0.37,60.07
2/9/2021 13:14:20.269,21.44,50,17.34,20.92,0.37,60.07
2/9/2021 13:17:10.848,21.44,50,15.64,20.92,0.37,60.07
2/9/2021 13:19:37.813,20.42,50,15.64,20.92,0.37,60.07
2/9/2021 13:19:43.842,20.42,50,14.6,20.92,0.37,60.07
2/9/2021 13:31:10.900,20.42,50,14.6,19.9,0.37,60.07
2/9/2021 13:33:56.780,20.42,50,15.63,19.9,0.37,60.07
2/9/2021 13:34:47.869,20.42,0,15.63,19.9,0.37,60.07
2/9/2021 13:34:54.779,28,0,15.63,19.9,0.37,60.07
2/9/2021 13:35:20.008,28,18.55,15.63,19.9,0.37,60.07
2/9/2021 13:36:06.775,28,18.55,15.63,23.92,0.37,60.07
2/9/2021 13:36:59.443,28,11.57,15.63,23.92,0.37,60.07
2/9/2021 13:39:50.246,28,6.5,15.63,27,0.37,60.07
2/9/2021 13:40:22.264,28,6.5,15.63,25.87,0.37,60.07
2/9/2021 13:41:05.741,30,6.5,15.63,27.61,0.37,60.07
2/9/2021 13:41:27.794,30,12.04,15.63,27.61,0.37,60.07
2/9/2021 13:42:23.772,30,12.04,16.97,27.61,0.37,60.07
2/9/2021 13:42:39.844,30,6.97,16.97,29.28,0.37,60.07
2/9/2021 13:44:07.731,30,5.92,16.97,29.28,0.37,60.07
2/9/2021 13:44:13.731,35,5.92,16.97,29.28,0.37,60.07
2/9/2021 13:44:30.304,35,18.92,16.97,29.28,0.37,60.07
2/9/2021 13:45:17.730,35,18.92,16.97,32.59,0.37,60.07
2/9/2021 13:45:19.729,40,18.92,16.97,32.59,0.37,60.07
2/9/2021 13:45:29.558,40,23.5,16.97,32.59,0.37,60.07
2/9/2021 13:48:14.284,40,23.5,18.66,32.59,0.37,60.07
2/9/2021 13:48:15.299,40,16.04,18.66,32.59,0.37,60.07
2/9/2021 13:48:18.301,40,16.04,18.66,37.07,0.37,60.07
2/9/2021 13:50:50.957,40,16.04,19.75,37.07,0.37,60.07
2/9/2021 13:50:53.920,40,12.73,19.75,39.08,0.37,60.07
2/9/2021 13:53:37.731,40,12.73,21.03,39.08,0.37,60.07
2/9/2021 13:53:52.732,40,9.34,21.03,40.7,0.37,60.07
2/9/2021 13:56:45.233,40,5.86,21.03,41.91,0.37,60.07
2/9/2021 13:56:49.234,40,5.86,22.58,41.91,0.37,60.07
2/9/2021 13:58:50.971,40,10.03,22.58,39.78,0.37,60.07
2/9/2021 13:58:58.002,40,10.03,23.62,39.78,0.37,60.07
2/9/2021 13:59:30.235,40,4.81,23.62,39.78,0.37,60.07
2/9/2021 13:59:39.236,40,4.81,23.62,41.79,0.37,60.07
2/9/2021 14:01:58.239,40,4.81,23.62,39.55,0.37,60.07
2/9/2021 14:01:58.760,40,9.95,23.62,39.55,0.37,60.07
2/9/2021 14:02:06.239,40,9.95,25.02,39.55,0.37,60.07
2/9/2021 14:02:28.887,40,5.44,25.02,41.6,0.37,60.07
